3.8174E+03,4.7696E-01
3.8178E+03,4.8996E-01
3.8183E+03,5.0345E-01
3.8188E+03,5.1749E-01
3.8193E+03,5.3212E-01
3.8197E+03,5.4737E-01
3.8202E+03,5.6335E-01
3.8207E+03,5.7996E-01
3.8211E+03,5.9734E-01
3.8216E+03,6.1553E-01
3.8221E+03,6.3458E-01
3.8225E+03,6.5444E-01
3.8230E+03,6.7533E-01
3.8235E+03,6.9714E-01
3.8240E+03,7.2006E-01
3.8244E+03,7.4412E-01
3.8249E+03,7.6944E-01
3.8254E+03,7.9603E-01
3.8258E+03,8.2401E-01
3.8263E+03,8.5344E-01
3.8268E+03,8.8454E-01
3.8272E+03,9.1727E-01
3.8277E+03,9.5193E-01
3.8282E+03,9.8845E-01
3.8287E+03,1.0272E+00
3.8291E+03,1.0681E+00
3.8296E+03,1.1116E+00
3.8301E+03,1.1577E+00
3.8305E+03,1.2068E+00
3.8310E+03,1.2589E+00
3.8315E+03,1.3145E+00
3.8319E+03,1.3737E+00
3.8324E+03,1.4371E+00
3.8329E+03,1.5048E+00
3.8333E+03,1.5773E+00
3.8338E+03,1.6550E+00
3.8343E+03,1.7386E+00
3.8348E+03,1.8283E+00
3.8352E+03,1.9251E+00
3.8357E+03,2.0294E+00
3.8362E+03,2.1424E+00
3.8366E+03,2.2647E+00
3.8371E+03,2.3974E+00
3.8373E+03,2.4680E+00
3.8376E+03,2.5414E+00
3.8378E+03,2.6182E+00
3.8380E+03,2.6985E+00
3.8383E+03,2.7824E+00
3.8385E+03,2.8697E+00
3.8387E+03,2.9613E+00
3.8390E+03,3.0571E+00
3.8392E+03,3.1576E+00
3.8394E+03,3.2623E+00
3.8397E+03,3.3724E+00
3.8399E+03,3.4879E+00
3.8402E+03,3.6091E+00
3.8404E+03,3.7363E+00
3.8406E+03,3.8698E+00
3.8409E+03,4.0101E+00
3.8411E+03,4.1576E+00
3.8413E+03,4.3120E+00
3.8416E+03,4.4751E+00
3.8418E+03,4.6468E+00
3.8420E+03,4.8278E+00
3.8423E+03,5.0174E+00
3.8425E+03,5.2178E+00
3.8427E+03,5.4290E+00
3.8430E+03,5.6520E+00
3.8432E+03,5.8863E+00
3.8434E+03,6.1341E+00
3.8437E+03,6.3950E+00
3.8439E+03,6.6707E+00
3.8441E+03,6.9601E+00
3.8444E+03,7.2661E+00
3.8446E+03,7.5888E+00
3.8449E+03,7.9283E+00
3.8451E+03,8.2839E+00
3.8453E+03,8.6595E+00
3.8456E+03,9.0540E+00
3.8458E+03,9.4674E+00
3.8460E+03,9.8985E+00
3.8463E+03,1.0351E+01
3.8465E+03,1.0822E+01
3.8467E+03,1.1312E+01
3.8470E+03,1.1818E+01
3.8473E+03,1.2526E+01
3.8476E+03,1.3260E+01
3.8479E+03,1.4016E+01
3.8482E+03,1.4786E+01
3.8489E+03,1.6338E+01
3.8493E+03,1.7467E+01
3.8498E+03,1.8520E+01
3.8501E+03,1.9156E+01
3.8504E+03,1.9724E+01
3.8507E+03,2.0209E+01
3.8511E+03,2.0600E+01
3.8514E+03,2.0887E+01
3.8517E+03,2.1061E+01
3.8520E+03,2.1118E+01
3.8523E+03,2.1056E+01
3.8526E+03,2.0877E+01
3.8529E+03,2.0586E+01
3.8533E+03,2.0191E+01
3.8536E+03,1.9702E+01
3.8539E+03,1.9131E+01
3.8542E+03,1.8491E+01
3.8545E+03,1.7800E+01
3.8548E+03,1.7065E+01
3.8551E+03,1.6305E+01
3.8558E+03,1.4754E+01
3.8561E+03,1.3983E+01
3.8567E+03,1.2494E+01
3.8570E+03,1.1789E+01
3.8573E+03,1.1155E+01
3.8576E+03,1.0549E+01
3.8579E+03,9.9738E+00
3.8582E+03,9.4304E+00
3.8585E+03,8.9158E+00
3.8588E+03,8.4315E+00
3.8591E+03,7.9761E+00
3.8594E+03,7.5505E+00
3.8597E+03,7.1501E+00
3.8600E+03,6.7750E+00
3.8603E+03,6.4243E+00
3.8606E+03,6.0971E+00
3.8609E+03,5.7897E+00
3.8612E+03,5.5035E+00
3.8615E+03,5.2345E+00
3.8618E+03,4.9835E+00
3.8620E+03,4.7475E+00
3.8623E+03,4.5268E+00
3.8626E+03,4.3196E+00
3.8629E+03,4.1258E+00
3.8632E+03,3.9434E+00
3.8638E+03,3.6107E+00
3.8641E+03,3.4595E+00
3.8647E+03,3.1820E+00
3.8650E+03,3.0550E+00
3.8656E+03,2.8222E+00
3.8659E+03,2.7154E+00
3.8665E+03,2.5183E+00
3.8671E+03,2.3409E+00
3.8676E+03,2.1812E+00
3.8682E+03,2.0366E+00
3.8688E+03,1.9057E+00
3.8694E+03,1.7866E+00
3.8700E+03,1.6781E+00
3.8706E+03,1.5791E+00
3.8712E+03,1.4884E+00
3.8718E+03,1.4051E+00
3.8724E+03,1.3285E+00
3.8729E+03,1.2580E+00
3.8735E+03,1.1928E+00
3.8741E+03,1.1324E+00
3.8747E+03,1.0765E+00
3.8753E+03,1.0246E+00
3.8759E+03,9.7635E-01
3.8765E+03,9.3126E-01
3.8771E+03,8.8933E-01
3.8783E+03,8.1332E-01
3.8788E+03,7.7888E-01
3.8800E+03,7.1627E-01
3.8812E+03,6.6089E-01
3.8818E+03,6.3557E-01
3.8830E+03,5.8912E-01
3.8841E+03,5.4755E-01
3.8853E+03,5.1022E-01
3.8865E+03,4.7651E-01
3.8877E+03,4.4602E-01
3.8889E+03,4.1835E-01
3.8900E+03,3.9319E-01
3.8912E+03,3.7022E-01
3.8924E+03,3.4922E-01
3.8936E+03,3.2994E-01
3.8948E+03,3.1223E-01
3.8959E+03,2.9590E-01
3.8971E+03,2.8082E-01
3.8995E+03,2.5395E-01
3.9006E+03,2.4194E-01
3.9030E+03,2.2037E-01
3.9054E+03,2.0158E-01
3.9065E+03,1.9308E-01
3.9089E+03,1.7764E-01
3.9124E+03,1.5778E-01
3.9160E+03,1.4118E-01
3.9183E+03,1.3157E-01
3.9207E+03,1.2292E-01
3.9230E+03,1.1513E-01
3.9254E+03,1.0809E-01
3.9278E+03,1.0172E-01
3.9301E+03,9.5947E-02
3.9348E+03,8.5904E-02
3.9372E+03,8.1539E-02
3.9419E+03,7.3916E-02
3.9466E+03,6.7565E-02
3.9537E+03,6.0045E-02
3.9608E+03,5.4660E-02
3.9678E+03,5.1415E-02
3.9725E+03,5.0675E-02
3.9784E+03,5.2137E-02
3.9820E+03,5.5058E-02
3.9855E+03,6.0637E-02
3.9879E+03,6.6780E-02
3.9890E+03,7.0959E-02
3.9914E+03,8.2668E-02
3.9926E+03,9.0946E-02
3.9938E+03,1.0162E-01
3.9949E+03,1.1567E-01
3.9961E+03,1.3461E-01
3.9973E+03,1.6094E-01
3.9985E+03,1.9898E-01
3.9991E+03,2.2485E-01
3.9997E+03,2.5749E-01
4.0002E+03,3.0008E-01
4.0008E+03,3.5838E-01
4.0014E+03,4.4686E-01
4.0017E+03,5.1302E-01
4.0020E+03,6.0569E-01
4.0023E+03,7.4299E-01
4.0026E+03,9.5306E-01
4.0027E+03,1.1003E+00
4.0029E+03,1.2842E+00
4.0030E+03,1.5156E+00
4.0032E+03,1.8064E+00
4.0033E+03,2.1740E+00
4.0035E+03,2.6304E+00
4.0036E+03,3.2023E+00
4.0038E+03,3.9052E+00
4.0039E+03,4.7750E+00
4.0040E+03,5.2801E+00
4.0041E+03,5.8289E+00
4.0041E+03,6.4414E+00
4.0042E+03,7.1041E+00
4.0043E+03,7.8402E+00
4.0044E+03,8.6342E+00
4.0044E+03,9.5112E+00
4.0045E+03,1.0466E+01
4.0046E+03,1.1504E+01
4.0047E+03,1.2612E+01
4.0047E+03,1.3825E+01
4.0048E+03,1.5115E+01
4.0049E+03,1.6520E+01
4.0050E+03,1.8006E+01
4.0050E+03,1.9616E+01
4.0051E+03,2.1334E+01
4.0052E+03,2.3162E+01
4.0053E+03,2.5075E+01
4.0053E+03,2.7124E+01
4.0054E+03,2.9257E+01
4.0055E+03,3.1530E+01
4.0055E+03,3.3881E+01
4.0056E+03,3.6372E+01
4.0057E+03,3.8967E+01
4.0058E+03,4.1664E+01
4.0058E+03,4.4418E+01
4.0060E+03,5.0260E+01
4.0061E+03,5.6358E+01
4.0064E+03,6.5940E+01
4.0066E+03,7.5577E+01
4.0067E+03,8.1909E+01
4.0069E+03,9.0986E+01
4.0071E+03,9.5148E+01
4.0072E+03,9.9012E+01
4.0072E+03,1.0142E+02
4.0073E+03,1.0468E+02
4.0075E+03,1.0798E+02
4.0076E+03,1.0991E+02
4.0077E+03,1.1150E+02
4.0078E+03,1.1281E+02
4.0078E+03,1.1355E+02
4.0079E+03,1.1385E+02
4.0080E+03,1.1409E+02
4.0081E+03,1.1394E+02
4.0081E+03,1.1358E+02
4.0082E+03,1.1300E+02
4.0083E+03,1.1151E+02
4.0084E+03,1.1050E+02
4.0085E+03,1.0853E+02
4.0086E+03,1.0552E+02
4.0087E+03,1.0345E+02
4.0088E+03,1.0040E+02
4.0089E+03,9.7048E+01
4.0090E+03,9.1528E+01
4.0092E+03,8.5597E+01
4.0094E+03,7.7188E+01
4.0099E+03,5.5735E+01
4.0100E+03,5.1618E+01
4.0101E+03,4.7628E+01
4.0102E+03,4.3783E+01
4.0103E+03,4.0101E+01
4.0104E+03,3.6595E+01
4.0105E+03,3.3277E+01
4.0106E+03,3.0154E+01
4.0107E+03,2.7229E+01
4.0108E+03,2.4506E+01
4.0109E+03,2.1983E+01
4.0110E+03,1.9658E+01
4.0111E+03,1.7525E+01
4.0112E+03,1.5578E+01
4.0113E+03,1.3826E+01
4.0114E+03,1.2224E+01
4.0115E+03,1.0782E+01
4.0116E+03,9.4895E+00
4.0117E+03,8.3358E+00
4.0118E+03,7.3099E+00
4.0119E+03,6.4017E+00
4.0120E+03,5.6006E+00
4.0121E+03,4.8964E+00
4.0122E+03,4.2802E+00
4.0123E+03,3.7423E+00
4.0124E+03,3.2744E+00
4.0125E+03,2.8685E+00
4.0126E+03,2.5175E+00
4.0127E+03,2.2146E+00
4.0128E+03,1.7316E+00
4.0130E+03,1.3736E+00
4.0132E+03,1.1107E+00
4.0134E+03,9.1731E-01
4.0136E+03,7.7495E-01
4.0138E+03,6.6802E-01
4.0140E+03,5.8691E-01
4.0144E+03,4.7475E-01
4.0148E+03,4.0115E-01
4.0152E+03,3.4848E-01
4.0160E+03,2.7578E-01
4.0168E+03,2.2643E-01
4.0176E+03,1.9065E-01
4.0184E+03,1.6364E-01
4.0192E+03,1.4273E-01
4.0208E+03,1.1267E-01
4.0223E+03,9.2255E-02
4.0239E+03,7.7725E-02
4.0255E+03,6.7005E-02
4.0287E+03,5.2485E-02
4.0303E+03,4.7398E-02
4.0334E+03,3.9820E-02
4.0382E+03,3.2375E-02
4.0429E+03,2.7514E-02
4.0508E+03,2.2308E-02
4.0619E+03,1.7932E-02
4.0682E+03,1.6197E-02
4.0777E+03,1.4186E-02
4.0967E+03,1.1392E-02
4.1094E+03,1.0055E-02
4.1284E+03,8.5105E-03
4.1474E+03,7.3352E-03
4.1664E+03,6.4080E-03
4.1980E+03,5.2354E-03
4.2170E+03,4.6892E-03
4.2487E+03,3.9620E-03
4.2740E+03,3.5017E-03
4.3120E+03,2.9565E-03
4.3500E+03,2.5372E-03
4.3879E+03,2.2077E-03
4.4512E+03,1.7966E-03
4.5399E+03,1.4074E-03
4.6665E+03,1.0642E-03
4.8184E+03,8.2609E-04
4.9450E+03,7.0531E-04
5.1729E+03,5.8312E-04
5.3249E+03,5.4254E-04
5.5275E+03,5.2178E-04
5.7807E+03,5.4024E-04
5.9326E+03,5.7680E-04
6.0846E+03,6.3918E-04
6.1859E+03,7.0084E-04
6.2871E+03,7.8578E-04
6.4391E+03,9.8222E-04
6.4897E+03,1.0760E-03
6.5910E+03,1.3330E-03
6.6417E+03,1.5123E-03
6.7176E+03,1.8834E-03
6.7936E+03,2.4542E-03
6.8189E+03,2.7144E-03
6.8696E+03,3.3990E-03
6.9202E+03,4.4205E-03
6.9582E+03,5.5586E-03
6.9962E+03,7.2449E-03
7.0342E+03,9.8962E-03
7.0532E+03,1.1822E-02
7.0722E+03,1.4404E-02
7.0911E+03,1.7963E-02
7.1101E+03,2.3060E-02
7.1228E+03,2.7792E-02
7.1355E+03,3.4136E-02
7.1450E+03,4.0485E-02
7.1544E+03,4.8802E-02
7.1608E+03,5.5875E-02
7.1703E+03,6.9772E-02
7.1734E+03,7.5577E-02
7.1798E+03,8.9583E-02
7.1845E+03,1.0281E-01
7.1877E+03,1.1336E-01
7.1924E+03,1.3252E-01
7.1972E+03,1.5700E-01
7.2019E+03,1.8899E-01
7.2051E+03,2.1607E-01
7.2091E+03,2.5895E-01
7.2114E+03,2.9111E-01
7.2138E+03,3.2975E-01
7.2154E+03,3.5997E-01
7.2178E+03,4.1372E-01
7.2201E+03,4.8057E-01
7.2209E+03,5.0648E-01
7.2225E+03,5.6507E-01
7.2241E+03,6.3449E-01
7.2249E+03,6.7416E-01
7.2265E+03,7.6556E-01
7.2273E+03,8.1842E-01
7.2280E+03,8.7700E-01
7.2288E+03,9.4205E-01
7.2296E+03,1.0147E+00
7.2304E+03,1.0962E+00
7.2312E+03,1.1881E+00
7.2316E+03,1.2385E+00
7.2324E+03,1.3495E+00
7.2328E+03,1.4107E+00
7.2336E+03,1.5465E+00
7.2340E+03,1.6220E+00
7.2348E+03,1.7912E+00
7.2352E+03,1.8857E+00
7.2356E+03,1.9883E+00
7.2360E+03,2.0994E+00
7.2364E+03,2.2206E+00
7.2367E+03,2.3525E+00
7.2371E+03,2.4971E+00
7.2375E+03,2.6558E+00
7.2379E+03,2.8306E+00
7.2383E+03,3.0231E+00
7.2387E+03,3.2371E+00
7.2391E+03,3.4755E+00
7.2395E+03,3.7422E+00
7.2399E+03,4.0413E+00
7.2403E+03,4.3803E+00
7.2405E+03,4.5669E+00
7.2407E+03,4.7660E+00
7.2409E+03,4.9790E+00
7.2411E+03,5.2079E+00
7.2413E+03,5.4534E+00
7.2415E+03,5.7161E+00
7.2417E+03,6.0009E+00
7.2419E+03,6.3087E+00
7.2421E+03,6.6419E+00
7.2423E+03,7.0016E+00
7.2425E+03,7.3947E+00
7.2427E+03,7.8235E+00
7.2429E+03,8.2921E+00
7.2431E+03,8.8021E+00
7.2433E+03,9.3645E+00
7.2435E+03,9.9829E+00
7.2437E+03,1.0663E+01
7.2439E+03,1.1414E+01
7.2441E+03,1.2242E+01
7.2443E+03,1.3157E+01
7.2445E+03,1.4169E+01
7.2447E+03,1.5282E+01
7.2449E+03,1.6518E+01
7.2451E+03,1.7884E+01
7.2453E+03,1.9391E+01
7.2455E+03,2.1042E+01
7.2457E+03,2.2866E+01
7.2458E+03,2.4866E+01
7.2460E+03,2.7052E+01
7.2462E+03,2.9421E+01
7.2464E+03,3.2003E+01
7.2465E+03,3.3371E+01
7.2467E+03,3.6263E+01
7.2468E+03,3.7787E+01
7.2470E+03,4.0987E+01
7.2471E+03,4.2661E+01
7.2473E+03,4.6152E+01
7.2475E+03,4.9826E+01
7.2478E+03,5.5604E+01
7.2481E+03,6.1666E+01
7.2489E+03,7.8136E+01
7.2492E+03,8.3977E+01
7.2495E+03,8.9343E+01
7.2497E+03,9.2584E+01
7.2498E+03,9.4069E+01
7.2500E+03,9.6764E+01
7.2502E+03,9.8524E+01
7.2503E+03,1.0001E+02
7.2504E+03,1.0086E+02
7.2506E+03,1.0218E+02
7.2507E+03,1.0264E+02
7.2509E+03,1.0317E+02
7.2510E+03,1.0324E+02
7.2512E+03,1.0297E+02
7.2513E+03,1.0263E+02
7.2515E+03,1.0156E+02
7.2516E+03,1.0084E+02
7.2517E+03,9.9978E+01
7.2519E+03,9.7333E+01
7.2522E+03,9.4029E+01
7.2525E+03,8.9280E+01
7.2527E+03,8.5778E+01
7.2530E+03,8.0172E+01
7.2533E+03,7.4205E+01
7.2541E+03,5.7983E+01
7.2543E+03,5.2169E+01
7.2546E+03,4.6644E+01
7.2548E+03,4.3181E+01
7.2549E+03,4.1526E+01
7.2551E+03,3.8342E+01
7.2552E+03,3.6816E+01
7.2554E+03,3.3931E+01
7.2555E+03,3.2570E+01
7.2557E+03,2.9998E+01
7.2559E+03,2.7608E+01
7.2561E+03,2.5409E+01
7.2563E+03,2.3393E+01
7.2565E+03,2.1550E+01
7.2567E+03,1.9871E+01
7.2569E+03,1.8343E+01
7.2571E+03,1.6956E+01
7.2573E+03,1.5703E+01
7.2575E+03,1.4562E+01
7.2577E+03,1.3529E+01
7.2579E+03,1.2593E+01
7.2580E+03,1.1744E+01
7.2582E+03,1.0975E+01
7.2584E+03,1.0276E+01
7.2586E+03,9.6412E+00
7.2588E+03,9.0661E+00
7.2590E+03,8.5385E+00
7.2592E+03,8.0564E+00
7.2594E+03,7.6150E+00
7.2596E+03,7.2101E+00
7.2598E+03,6.8377E+00
7.2600E+03,6.4947E+00
7.2602E+03,6.1779E+00
7.2604E+03,5.8858E+00
7.2606E+03,5.6141E+00
7.2608E+03,5.3613E+00
7.2610E+03,5.1262E+00
7.2612E+03,4.9064E+00
7.2614E+03,4.7014E+00
7.2616E+03,4.5095E+00
7.2619E+03,4.1615E+00
7.2623E+03,3.8529E+00
7.2627E+03,3.5785E+00
7.2631E+03,3.3332E+00
7.2635E+03,3.1136E+00
7.2639E+03,2.9150E+00
7.2643E+03,2.7353E+00
7.2647E+03,2.5721E+00
7.2651E+03,2.4237E+00
7.2655E+03,2.2877E+00
7.2658E+03,2.1630E+00
7.2662E+03,2.0484E+00
7.2666E+03,1.9431E+00
7.2670E+03,1.8456E+00
7.2678E+03,1.6717E+00
